,id,musicMeta.musicId,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.playUrl,webVideoUrl,diggCount,shareCount,playCount,commentCount
355,7007463679339826438,7000759822585301765,original sound,choniki,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7000759960934025990.mp3,https://www.tiktok.com/@mks.vision/video/7007463679339826438,735600,4418,10100000,3962
356,7017722867823496454,6889357819959675649,#OutfitReveal,らんぐれい,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6957855932533574402.mp3,https://www.tiktok.com/@azcoitipablo01/video/7017722867823496454,217700,2980,2400000,1936
357,7020823599393164550,7020823454479895301,original sound,trapmusix.es,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7020823539079383813.mp3,https://www.tiktok.com/@trapmusix.es/video/7020823599393164550,190300,9739,1400000,2584
358,7024203404939398405,6982699806061873922,#FoodDance,Neffati Jayden,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990944079257406210.mp3,https://www.tiktok.com/@kylethomas/video/7024203404939398405,25500,81,157600,331
359,7024134107336625414,7024134008087497477,sonido original,delaacruzz🤯⚡️,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7024134100973816581.mp3,https://www.tiktok.com/@delacruzphto/video/7024134107336625414,79600,278,416600,357
360,7005493978753780998,6917324503026501634,On The Floor,Jennifer Lopez,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/91364b8bb22f4bc69e0a4ec0f4d19df3,https://www.tiktok.com/@fabiola.baglieri/video/7005493978753780998,8500000,61900,56100000,66000
361,7021171654713675014,6986463956344851206,original sound,Eduardo sacal,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6986464083952405254.mp3,https://www.tiktok.com/@thatkidelvis__/video/7021171654713675014,1400000,19400,6600000,11300
362,7022327723037150470,7018914165230177029,sonido original,LomejordelfutbolM10,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7018914242011466501.mp3,https://www.tiktok.com/@daives13/video/7022327723037150470,18700,1171,122000,255
363,7021432317075836162,7021432213984103169,original sound,Jalals,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7021432204261591809.mp3,https://www.tiktok.com/@jalals/video/7021432317075836162,401600,53400,6800000,6923
364,7021888612346137861,6991965467522927366,NO ME IMPOLTA,IMA,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6991965533356772102.mp3,https://www.tiktok.com/@reyalazan/video/7021888612346137861,2100000,56200,10900000,17200
365,7021493816070917381,7015616288739330822,Love Nwantiti (Dance Lessons),Lord Hec,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7015616346343918342.mp3,https://www.tiktok.com/@ibelky/video/7021493816070917381,669700,3721,4900000,2440
366,7010934693168221446,7010934507361389317,original sound,sjri7745,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7010934592077138694.mp3,https://www.tiktok.com/@sjri7745/video/7010934693168221446,3000000,23900,43400000,20200
367,7022270854541151494,7016825168379054854,sonido original,SledaizBolivia,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7016884126335027973.mp3,https://www.tiktok.com/@_jorgedariel97_/video/7022270854541151494,3100000,10800,16800000,15500
368,7011549527408643333,7011549342163061510,sonido original,LA QUE SE AVECINA Y MÁS,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7011549461436517126.mp3,https://www.tiktok.com/@laqueseavecinaymas1/video/7011549527408643333,56100,1605,612500,273
369,7018238239660100869,7018238063562296069,sonido original,Edutorrez,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7018238145016023814.mp3,https://www.tiktok.com/@edutorrez7/video/7018238239660100869,868200,28500,9400000,5781
370,7018193258585132293,7018193105379789574,sonido original,RoxanaZurdo,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7018193165836454661.mp3,https://www.tiktok.com/@roxanazurdo/video/7018193258585132293,299100,27100,3600000,1347
